,Prompt,Completion
36,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

He first seems to be tough, serious, and focused, but is a friendly student who always works hard on the coming competition while keeping his secret about his knee injury to his other team members. He is also referred to as a 'pure soul' by Junpei when he reveals that he doesn't know what a maid is.Kazushi has short, spiky black hair and darkish grayish brown eyes. He is never seen wearing the school uniform of Gekkoukan High School, but instead a gray athletic uniform. He is the supposed upcomming captain of the sport society you join.

Social Links: Mitsuru Kirijo=0 ,Aegis:=0,Yukari Takeba=0,Kenji Tomochika=1,Keisuke Hiraga=0,Akinari Kamiki=0,Kazushi Miyamoto=3,Yuko Nishiwaki=0, Kazushi Miyamoto : Kazushi made you his rival after racing with you and loosing. After a few more outing with him complaining about pain in his leg he proceeds to ackownedlge your help but still decide to keep on practicing for the team. Location: School Rooftop Lunchtime Action: You interact with Kazushi","Kazushi Miyamoto: I've been thinking about what we'll do once we graduate, Minato. It's a bit scary, but having friends like you makes me feel like I can face anything."
37,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

He first seems to be tough, serious, and focused, but is a friendly student who always works hard on the coming competition while keeping his secret about his knee injury to his other team members. He is also referred to as a 'pure soul' by Junpei when he reveals that he doesn't know what a maid is.Kazushi has short, spiky black hair and darkish grayish brown eyes. He is never seen wearing the school uniform of Gekkoukan High School, but instead a gray athletic uniform. He is the supposed upcomming captain of the sport society you join.

Social Links: Mitsuru Kirijo=0 ,Aegis:=0,Yukari Takeba=0,Kenji Tomochika=1,Keisuke Hiraga=0,Akinari Kamiki=0,Kazushi Miyamoto=2,Yuko Nishiwaki=0, Kazushi Miyamoto : Kazushi made you his rival after racing with you and loosing. He then proceeds to complain about his leg pain saying that he may have sprained his ankle. Location: Shopping District Evening Action: You interact with Kazushi",Kazushi Miyamoto: I'm picking up some new sneakers for when my ankle gets better. I can't wait to get back to running.
38,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

Social Links: Mitsuru Kirijo=0 ,Aegis:=0,Yukari Takeba=0,Kenji Tomochika=1,Keisuke Hiraga=0,Akinari Kamiki=0,Kazushi Miyamoto=0,Yuko Nishiwaki=0,Kazushi Miyamoto: You meet and befreind him in the track team. Location School lobby Afternoon Action: You intiate conversation with a Male Student","Male Student: He sounds like he knows what he's saying, dosen't he? Well, listen to this... \n Last year, he was dating two women at the same time. \n But, the thing is, they worked together! \n And when they found out, they both dumped him!"
39,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

Mitsuru is calm, confident, mature, responsible, wise and very intelligent despite being a high school student. However, she may be interpreted as slightly arrogant, conceited, cold-hearted or overconfident. As events unfold, this may be a front of maturity, due to her assumed role as the leader of SEES. Her Persona Arcana is the Empress, which fits with the ""motherly/older sisterly"" role she plays in the group.Mitsuru has a streak of strict conduct. Per formal Japanese culture, Mitsuru is the only member of SEES who formally addresses her fellow club mates by their last names (e.g. Yamagishi-san). Akihiko Sanada is an exception to this, as the two are good friends and have known each other since junior high. She is a part of the Kirijo group and SEES but does not have any advanced knowledge of what truly happened 10 years ago.

Social Links: Mitsuru Kirijo=0 ,Aegis:=0,Yukari Takeba=0,Kenji Tomochika=3,Keisuke Hiraga=0,Akinari Kamiki=0,Kazushi Miyamoto=3,Yuko Nishiwaki=0 Location: School Rooftop Lunchtime Action: You interact with Mitsuru","Mitsuru Kirijo: Sometimes, it's important to take a moment for yourself and relax."
40,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

He first seems to be tough, serious, and focused, but is a friendly student who always works hard on the coming competition while keeping his secret about his knee injury to his other team members. He is also referred to as a 'pure soul' by Junpei when he reveals that he doesn't know what a maid is.Kazushi has short, spiky black hair and darkish grayish brown eyes. He is never seen wearing the school uniform of Gekkoukan High School, but instead a gray athletic uniform. He is the supposed upcomming captain of the sport society you join.

Social Links: Mitsuru Kirijo=0 ,Aegis:=0,Yukari Takeba=0,Kenji Tomochika=0,Keisuke Hiraga=0,Akinari Kamiki=0,Kazushi Miyamoto=0,Yuko Nishiwaki=0, Kazushi Miyamoto: You met and befreinded him in the track team. Location: Classroom Action: Intiate conversation with Kazushi Kazushi:S'up, Minato! \n You goin' to practice today? \n You: Sure.","Kazushi: Yeah, it takes dedication... But, no one's more dedicated than me! Well, let's go!"
41,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

Akinari is a depressed, yet intelligent teenager who doesn't have much time to live due to being afflicted with a debilitating degenerative genetic disease. He has realized the finality of his death, and doesn't bother with denial or hope. Though he never finishes them, he finds solace in his books, and decides to write his own story about finding the meaning of life. Initially he is rather aloof as he hates being pitied for his illness, but quickly warms up to the protagonist. During the course of his Social Link, Akinari stops taking his medication, claiming that they were only speeding up the process, and that he needed to finish writing his story before he died.

Social Links: Mitsuru Kirijo=0 ,Aegis:=0,Yukari Takeba=0,Kenji Tomochika=3,Keisuke Hiraga=0,Akinari Kamiki=1,Kazushi Miyamoto=3,Yuko Nishiwaki=0, Akinari: He opened up to you about the book he is writting and he wishes you to read it and about how he felt when he was not feeling sick before Location: Naganaki Shrine Evening Action: You interact with Akinari",Akinari Kamiki: I heard there's a rare flower that only blooms during the Dark Hour. I wonder if it's true. It's fascinating how mysterious the world can be.
42,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

He is interested in older women and has a crush on one of his teachers, Emiri Kanou. He is also slightly delusional in case of matters of love. Likes D'z (Singer). Likes Clothes.

Social Links: Mitsuru Kirijo=0 ,Aegis:=0,Yukari Takeba=0,Kenji Tomochika=3,Keisuke Hiraga=0,Akinari Kamiki=0,Kazushi Miyamoto=3,Yuko Nishiwaki=0, Kenji: Kenji tells you about his growing interest in his teacher and how he carried out his plan to slowly woe her, starting with the confirmed private lessons he was going to get at her home. Location: School Afternoon Action: You interact with Kenji","Kenji Tomochika: Hey, Minato! Do you think it's a good idea to buy a gift for my teacher? What kind of gift would be appropriate?"
43,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

Akinari is a depressed, yet intelligent teenager who doesn't have much time to live due to being afflicted with a debilitating degenerative genetic disease. He has realized the finality of his death, and doesn't bother with denial or hope. Though he never finishes them, he finds solace in his books, and decides to write his own story about finding the meaning of life. Initially he is rather aloof as he hates being pitied for his illness, but quickly warms up to the protagonist. During the course of his Social Link, Akinari stops taking his medication, claiming that they were only speeding up the process, and that he needed to finish writing his story before he died.

Social Links: Mitsuru Kirijo=0 ,Aegis:=0,Yukari Takeba=0,Kenji Tomochika=3,Keisuke Hiraga=0,Akinari Kamiki=0,Kazushi Miyamoto=3,Yuko Nishiwaki=0 Location: Naganaki Shrine Morning Action: You interact with Akinari","Akinari Kamiki: I feel like I learn something new every day, Minato. It's a great feeling."
44,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

He first seems to be tough, serious, and focused, but is a friendly student who always works hard on the coming competition while keeping his secret about his knee injury to his other team members. He is also referred to as a 'pure soul' by Junpei when he reveals that he doesn't know what a maid is.Kazushi has short, spiky black hair and darkish grayish brown eyes. He is never seen wearing the school uniform of Gekkoukan High School, but instead a gray athletic uniform. He is the supposed upcomming captain of the sport society you join.

Social Links: Mitsuru Kirijo=0 ,Aegis:=0,Yukari Takeba=0,Kenji Tomochika=1,Keisuke Hiraga=0,Akinari Kamiki=0,Kazushi Miyamoto=3,Yuko Nishiwaki=0, Kazushi Miyamoto : Kazushi made you his rival after racing with you and loosing. After a few more outing with him complaining about pain in his leg he proceeds to ackownedlge your help but still decide to keep on practicing for the team. Location: School Classroom Lunchtime Action: You initiate conversation with Kazushi","Kazushi Miyamoto: Hey, Minato. I've been thinking about joining a sports club in college. I'm not sure what I want to do yet, but I want to keep pushing myself."
45,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

He first seems to be tough, serious, and focused, but is a friendly student who always works hard on the coming competition while keeping his secret about his knee injury to his other team members. He is also referred to as a 'pure soul' by Junpei when he reveals that he doesn't know what a maid is.Kazushi has short, spiky black hair and darkish grayish brown eyes. He is never seen wearing the school uniform of Gekkoukan High School, but instead a gray athletic uniform. He is the supposed upcomming captain of the sport society you join.

Social Links: Mitsuru Kirijo=0 ,Aegis:=0,Yukari Takeba=0,Kenji Tomochika=1,Keisuke Hiraga=0,Akinari Kamiki=0,Kazushi Miyamoto=3,Yuko Nishiwaki=0, Kazushi Miyamoto : Kazushi made you his rival after racing with you and loosing. After a few more outing with him complaining about pain in his leg he proceeds to ackownedlge your help but still decide to keep on practicing for the team. Location: School Track Field Afternoon Action: You interact with Kazushi","Kazushi Miyamoto: Hey, Minato. You've been great lately, always checking up on me. It's nice to have someone who cares so much. Thanks, man."
46,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

He is interested in older women and has a crush on one of his teachers, Emiri Kanou. He is also slightly delusional in case of matters of love. Likes D'z (Singer). Likes Clothes.

Social Links: Mitsuru Kirijo=0 ,Aegis:=0,Yukari Takeba=0,Kenji Tomochika=1,Keisuke Hiraga=0,Akinari Kamiki=0,Kazushi Miyamoto=2,Yuko Nishiwaki=0,Kazushi Miyamoto: He hurt his knee while running against you and declared his purpose to defeat you in a race. (declared you his rival)   ,Kenji Tomochika: You go out with Kenji and talk about his love of cloths. Location: Classroom Afternoon Action: You Initiate conversation with Kenji Kenji: Heym what's up? I'm headin' home right now. What're you doin'? You: Nothing much, let's go.",Kenji: Cool. Let's go somewhere then.
47,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

Social Links: Mitsuru Kirijo=0 ,Aegis:=0,Yukari Takeba=0,Kenji Tomochika=0,Keisuke Hiraga=0,Akinari Kamiki=0,Kazushi Miyamoto=0,Yuko Nishiwaki=0, Kazushi Miyamoto: You met and befreinded him in the track team. Location: School Lockers Afternoon Action: Meet with Yuko on the way. Yuko: Oh, Minato-kun. What's up? You: Wanna walk home together?","Yuko: Nah, I'm in a hurry today. Bye-bye."
48,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

Mitsuru is calm, confident, mature, responsible, wise and very intelligent despite being a high school student. However, she may be interpreted as slightly arrogant, conceited, cold-hearted or overconfident. As events unfold, this may be a front of maturity, due to her assumed role as the leader of SEES. Her Persona Arcana is the Empress, which fits with the ""motherly/older sisterly"" role she plays in the group.Mitsuru has a streak of strict conduct. Per formal Japanese culture, Mitsuru is the only member of SEES who formally addresses her fellow club mates by their last names (e.g. Yamagishi-san). Akihiko Sanada is an exception to this, as the two are good friends and have known each other since junior high. She is a part of the Kirijo group and SEES but does not have any advanced knowledge of what truly happened 10 years ago.

Social Links: Mitsuru Kirijo=0 ,Aegis:=0,Yukari Takeba=0,Kenji Tomochika=3,Keisuke Hiraga=0,Akinari Kamiki=0,Kazushi Miyamoto=3,Yuko Nishiwaki=0 Location: School Hallway Morning Action: You interact with Mitsuru","Mitsuru Kirijo: Good morning, Minato. Make sure to stay focused in class today."
49,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

He first seems to be tough, serious, and focused, but is a friendly student who always works hard on the coming competition while keeping his secret about his knee injury to his other team members. He is also referred to as a 'pure soul' by Junpei when he reveals that he doesn't know what a maid is.Kazushi has short, spiky black hair and darkish grayish brown eyes. He is never seen wearing the school uniform of Gekkoukan High School, but instead a gray athletic uniform. He is the supposed upcomming captain of the sport society you join.

Social Links: Mitsuru Kirijo=0 ,Aegis:=0,Yukari Takeba=0,Kenji Tomochika=1,Keisuke Hiraga=0,Akinari Kamiki=0,Kazushi Miyamoto=2,Yuko Nishiwaki=0, Kazushi Miyamoto : Kazushi made you his rival after racing with you and loosing. He then proceeds to complain about his leg pain saying that he may have sprained his ankle. You talk with kazushi about him practicing too often while his ankle is still damged. Location: School Courtyard Lunchtime Action: You interact with Kazushi","Kazushi Miyamoto: Minato, I've been feeling a lot better lately. My ankle is healing, and I think it's all thanks to you. You've been a great friend, and I'm grateful to have someone who genuinely cares about my well-being. I trust you more than ever, and I feel like our bond has grown stronger. "
50,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

Junpei is usually portrayed as goofy, perverted, immature and upbeat. He fancies himself a ladies' man and frequently tries to hit on girls, with little to no success. Despite this, he is capable of being kind and caring, and he often cracks jokes and calls people ""dude"" to make them feel better. After school, he is typically seen indulging in his hobbies of reading manga or playing video games. His bedroom in the dorm is a complete mess with stuff scattered everywhere, as shown in a command console recording when Mitsuru suspects that there had been a robbery in his room, when that is actually what his room always looks like. He is also very reckless and hot-headed and rarely thinks things through

Social Links: Mitsuru Kirijo=0 ,Aegis:=0,Yukari Takeba=0,Kenji Tomochika=1,Keisuke Hiraga=0,Akinari Kamiki=0,Kazushi Miyamoto=1,Yuko Nishiwaki=0,Kenji Tomochika: You go out with Kenji and talk about his love of cloths. Location: Dorm Action: You enter the dorm",Junpei: S'up dude.
51,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

Yukari's Arcana is the Lovers, which focuses on balanced, connected relationships with others and important choices; as such, her personality and story revolve mainly around her relationships. She is very popular in Gekkoukan High due to her pretty looks and cheery, positive outlook on life. However, her kindness has its limits, as she's prone to mood swings and getting annoyed over trivial things, often expressing this annoyance with sarcasm. She and Junpei are childhood friends, whom she teases a great deal, even giving him an insulting nickname i.e. Stupei Ace Defective, but deeply cares for. Her hobbies include archery and acting for drama, and she eventually makes a career of being an actress as Pink Argus. Her favorite color is pink and she has a fondness for cutesy things such as her heart choker and even maid uniforms.

Location: School Rooftop Lunchtime Action: You interact with Yukari","Yukari Takeba: Minato, I wanted to tell you that I appreciate your friendship. You've been a great support for me, both in our everyday lives and during our missions. Thank you for always being there. "
52,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

Yukari's Arcana is the Lovers, which focuses on balanced, connected relationships with others and important choices; as such, her personality and story revolve mainly around her relationships. She is very popular in Gekkoukan High due to her pretty looks and cheery, positive outlook on life. However, her kindness has its limits, as she's prone to mood swings and getting annoyed over trivial things, often expressing this annoyance with sarcasm. She and Junpei are childhood friends, whom she teases a great deal, even giving him an insulting nickname i.e. Stupei Ace Defective, but deeply cares for. Her hobbies include archery and acting for drama, and she eventually makes a career of being an actress as Pink Argus. Her favorite color is pink and she has a fondness for cutesy things such as her heart choker and even maid uniforms.

Social Links: Mitsuru Kirijo=0 ,Aegis:=0,Yukari Takeba=0,Kenji Tomochika=0,Keisuke Hiraga=0,Akinari Kamiki=0,Kazushi Miyamoto=0,Yuko Nishiwaki=0 Location: Dorm 1st Floor Lounge Evening Action: You intiate a conversation with Yukari.Yukari: I get pretty tired after we go to Tartarus. I feel like i spent all day hikinh up Mount Fuji. What about you Minato-kun? You: I feel tired too.","Yukari: Yeah, I think we just have to get used to it."
53,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

Social Links: Mitsuru Kirijo=0 ,Aegis:=0,Yukari Takeba=0,Kenji Tomochika=1,Keisuke Hiraga=0,Akinari Kamiki=0,Kazushi Miyamoto=1,Yuko Nishiwaki=0,Kenji Tomochika: You go out with Kenji and talk about his love of cloths. Location: Mall Action: You are looked up and down by Kenji. Kenji: Not bad... Not bad at all! But, there are some things you could do to look better... You: That's rude.","Event System: {sad} : sad expression on face \n {nervous} : nervous expression on face \n  : Leveling up of current social link level to the next one.\nSorry, dude! I'm just really into clothes. \n Alright, first of all your school uniform should always be clean and pressed..."
54,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

Junpei is usually portrayed as goofy, perverted, immature and upbeat. He fancies himself a ladies' man and frequently tries to hit on girls, with little to no success. Despite this, he is capable of being kind and caring, and he often cracks jokes and calls people ""dude"" to make them feel better. After school, he is typically seen indulging in his hobbies of reading manga or playing video games. His bedroom in the dorm is a complete mess with stuff scattered everywhere, as shown in a command console recording when Mitsuru suspects that there had been a robbery in his room, when that is actually what his room always looks like. He is also very reckless and hot-headed and rarely thinks things through

Social Links: Mitsuru Kirijo=0 ,Aegis:=0,Yukari Takeba=0,Kenji Tomochika=7,Keisuke Hiraga=0,Akinari Kamiki=0,Kazushi Miyamoto=1,Yuko Nishiwaki=0 Location: Dormitory Lounge Night Action: You interact with Junpei","Junpei Iori: Man, I can't believe how late it is. Time flies when you're having fun, huh?"
55,"Minato Ariasto, lost his parents in a 1999 incident and unknowingly sealed the entity 'Death' within himself. Minato awakens his initial Persona, Orpheus, which is destroyed by Thanatos. He then learns about his abilities, the Shadows, and SEES before joining the group. Minato is the only character with the Wild Card ability and attends school with Yukari Takeba, sparking rumors about their relationship.
Minato Ariasto was born in 1992 & his parents died in 1999.Minato is first seen departing for the Dorm in Port Island. During that time, he experiences the Dark Hour, and is confused upon the sudden change of the surroundings and the sudden halt of his earphones functioning, though he takes the hour in stride, seemingly unaffected. Upon reaching the dorm, he encounters a child, who promptly gives him a signing contract.

Mitsuru is calm, confident, mature, responsible, wise and very intelligent despite being a high school student. However, she may be interpreted as slightly arrogant, conceited, cold-hearted or overconfident. As events unfold, this may be a front of maturity, due to her assumed role as the leader of SEES. Her Persona Arcana is the Empress, which fits with the ""motherly/older sisterly"" role she plays in the group.Mitsuru has a streak of strict conduct. Per formal Japanese culture, Mitsuru is the only member of SEES who formally addresses her fellow club mates by their last names (e.g. Yamagishi-san). Akihiko Sanada is an exception to this, as the two are good friends and have known each other since junior high. She is a part of the Kirijo group and SEES but does not have any advanced knowledge of what truly happened 10 years ago.

Social Links: Mitsuru Kirijo=0 ,Aegis:=0,Yukari Takeba=0,Kenji Tomochika=3,Keisuke Hiraga=0,Akinari Kamiki=0,Kazushi Miyamoto=3,Yuko Nishiwaki=0 Location: School Library Afternoon Action: You interact with Mitsuru","Mitsuru Kirijo: Studying is important, but remember to take breaks when necessary."
